,text,conv_id,conv_title,conv_awry,no.,plutchik_emotion1,plutchik_emotion2,plutchik_emotion3,emowordnet_afraid_score,emowordnet_amused_score,emowordnet_angry_score,emowordnet_annoyed_score,emowordnet_dontcare_score,emowordnet_happy_score,emowordnet_inspired_score,emowordnet_sad_score
483,Any objection to changing Captured in 1290 by the son of [wiki_link] the [wiki_link] Lord of [wiki_link] ...to Captured in 1290 by the son of [wiki_link] the [wiki_link] Lord of [wiki_link] ... He was after all the grandson of [wiki_link].,408375548.1540.1540,Talk:William Cragh,False,1,none,none,anticipation,0.03624367895454545,0.04877254059090908,0.05098501704545454,0.05839808877272727,0.061548554363636356,0.052825878136363635,0.05546422904545454,0.04485292231818182
484,No objection from me.,408375548.1540.1540,Talk:William Cragh,False,2,acceptance,acceptance,acceptance,0.09778751349999999,0.1294661655,0.16836514949999998,0.1695549155,0.1069191875,0.1290755405,0.0951113255,0.1037202025
485,Thanks .,408375548.1540.1540,Talk:William Cragh,False,3,none,acceptance,none,0.08818733,0.16822286,0.050184409000000006,0.10975609,0.15358164300000002,0.174038325,0.183218751,0.072810594
486,At least now in 2010 the argument is about the capitalisation of a letter. No more is it about whether the individuals in question are blood thirsty terrorist murderers or heroic martyrs who fought for freedom against tyranny. When one thinks about how far everyone has come these little disagreements are put into perspective. Peace,408656204.14076.14076,Wikipedia talk:Manual of Style/Ireland-related articles,True,1,anger,optimism,serenity,0.07300669106666667,0.09782367493333331,0.09523385783333335,0.09611037023333333,0.08606383530000003,0.1015682283,0.13668985980000004,0.08017014920000001
487,You might want to lay off the weed a little: Its 2011 dude.,408656204.14076.14076,Wikipedia talk:Manual of Style/Ireland-related articles,True,2,disapproval,joy,contempt,0.032694454222222225,0.14084647144444445,0.05575982755555556,0.11560100611111111,0.08689053100000001,0.09487611144444445,0.11099374733333334,0.029004517444444447
488,Shit is it that obvious,408656204.14076.14076,Wikipedia talk:Manual of Style/Ireland-related articles,True,3,disapproval,surprise,surprise,0.3262163355,0.1378040675,0.07668502599999999,0.10977027249999999,0.1538813625,0.0541073405,0.0879828145,0.053552781
489,Where's your source?,408841323.14594.14594,User talk:Jasonbres,True,1,anticipation,none,none,0.081673152,0.0608920045,0.0780217975,0.0697603985,0.051387645499999995,0.0552043995,0.0445017215,0.05855888150000001
490,I'm just looking for it.,408841323.14594.14594,User talk:Jasonbres,True,2,none,submission,none,0.054387875,0.182747832,0.075551078,0.129736034,0.1866676135,0.1302293995,0.1868475115,0.0538326565
491,In other words it's all bullshit you pulled outta your ass right? -,408841323.14594.14594,User talk:Jasonbres,True,3,anger,contempt,aggresiveness,0.07184596757142857,0.12831851385714285,0.17612611985714285,0.13611045057142857,0.11119548528571428,0.07659343171428572,0.0965852627142857,0.06036762542857142
492,I restored to SlimVirgin stable and consensus version. You want to suggest 100 changes please use talk and list them here or start a private version on sand box. This way of massive changes and reverts will lead no where. Thank You.,40896568.84562.84562,Talk:Hamas,True,1,none,none,annoyance,0.0909104650357143,0.11864963378571429,0.09182939814285718,0.10915259564285716,0.10794595550000001,0.11837217617857143,0.12782998089285713,0.09245265199999998
493,There is no 'Slimvirgin stable and consensus version' except in your imagination. See your request for arbitration. Changes made today were all attempts in reducing redundancies as an user asked above. NO CONTENT WHATSOEVER HAS BEEN DELETED by me! I've only MOVED all content concerning 'elections' in the 'elections' subsection & all contents concerning 'fundings' in the 'funding' subsection you created & all contents concerning the truce in the 'truce' subsection you created. After the creation of those two subsections (by you) there was nothing much left in the 'overview' subsection which was not repeated in other parts. So if this 'overview' which simply doubles with the 'intro' is empty it should be deleted as a subsection. I've deleted nothing to the contrary of you who deleted (for the second time) the '[wiki_link]' reference which u don't like. You are going no where boy! Again instead of going into edit-war why don't you go look up for some serious info which could help our understanding of this extremist group?,40896568.84562.84562,Talk:Hamas,True,2,rage,rage,anger,0.06986375510752689,0.12061973384946237,0.0836468075591398,0.09025902354838712,0.09396591379569895,0.10199435182795696,0.10224637007526881,0.07933952810752691
494,You know what ? I am out. Do with this article what ever you want. I requested that you stop and talk . Only a really stupid person would think that Mossad fnace Hamas terrorism.,40896568.84562.84562,Talk:Hamas,True,3,annoyance,disgust,anger,0.08062998514285716,0.12642807357142857,0.09298368500000001,0.0995348298095238,0.11926113652380951,0.10199879761904761,0.12741136657142857,0.10889498304761905
495,I went to my User Talk Page for my IP and it says that you deleted it a while back. (sometime in 2009 I'm pretty sure?) I'm just wondering what this is about I'm a bit confused here. Why was it deleted?,410100893.27892.27892,User talk:MZMcBride,False,1,surprise,surprise,surprise,0.09568298228571427,0.15405910285714283,0.10165636633333336,0.12162440971428572,0.13601228019047618,0.12112115142857142,0.14247730300000003,0.07974735661904761
496,Well it's not really 'yours.' But yes I deleted in February of 2009. It was done under a now-defunct guideline documented here: [wiki_link]. If you'd like the page restored I'm sure an admin would be happy to though I doubt the page has anything of interest on it.,410100893.27892.27892,User talk:MZMcBride,False,2,disapproval,serenity,serenity,0.06467602025806453,0.10452271538709679,0.07952209593548386,0.0965269482580645,0.10158768635483871,0.08768400406451611,0.10769915787096775,0.06745879129032258
497,I've checked and the only thing on the page was two warnings to someone who had made vandal edits from this IP back in 2006.,410100893.27892.27892,User talk:MZMcBride,False,3,none,none,serenity,0.10954135264285714,0.09736839585714285,0.14414923478571431,0.09224811499999998,0.13902981078571428,0.10378771164285715,0.09893775464285715,0.07208048164285714
498,I think this article is a little sparce in the way of personal information. All it is is a list of his books basically. I can figure as much out by logging into my local library. I thought Wikipedia was supposed to be an encyclopedia. I believe that this article should be filled out a little more e.g. a little more about his backstory a little bit about his Artemis Rocks tours a little bit about the Artemis Fowl books (for others' information I do not think that a paragraph about the Artemis Fowl series is too much to add because after all those were the books that created his fame and should be tributed as such). Also I have been looking everywhere for some kind of contact information and I can't find it on his official websites on the AF websites or on here. I think that this article should at least give a way to reach him.,416510636.2319.2319,Talk:Eoin Colfer,False,1,annoyance,disapproval,disapproval,0.0917106082236842,0.12054512749999997,0.08558330028947368,0.09250433444736839,0.1201763921578947,0.10713920635526315,0.1349160444473684,0.11584603939473688
499,Not like  people shall give out personal  information but yes . I think you are right. If You Want To Contact Him You Have To Interview HIm Or Something Like That.,416510636.2319.2319,Talk:Eoin Colfer,False,2,acceptance,acceptance,serenity,0.07160557303846155,0.08325730096153847,0.06242530646153846,0.07222364511538461,0.09347742953846153,0.07826544796153848,0.09103407646153848,0.06309583607692307
500,I added a bit of background about the Hitchhiker's book but this needs more. I'd perfer if it didn't even have a listinstead a paragraph explaining the inspiration summary publication etc.,416510636.2319.2319,Talk:Eoin Colfer,False,3,none,none,interest,0.06074261244444444,0.13741709422222223,0.08600654061111113,0.08922881655555556,0.11000721005555555,0.09427287855555556,0.12135911294444446,0.0787435125
501,Oh dear... the Bey-fans are at it again at [wiki_link] where a member of Project Beyonce is GA reviewing '[wiki_link].',424609838.21311.21311,User talk:Legolas2186,False,1,annoyance,disapproval,disgust,0.03978389481818182,0.07612985254545454,0.07524616981818183,0.07867452072727273,0.054655013999999995,0.08975443445454546,0.08331148854545456,0.04789917081818182
502,Hmm I don't think this is itself a problem but issues do arise when the review is sub-standard. I am more than happy for people to send articles to GAR if they don't meet the criteria. I will leave a note at the project talk page to discourage such behaviour though.,424609838.21311.21311,User talk:Legolas2186,False,2,interest,serenity,submission,0.08142948756000001,0.11943052507999999,0.10100393755999999,0.11260187592000002,0.10916467252000002,0.10982077800000001,0.12491376448000001,0.0816349592
503,No Ada it is a problem which led to the previous shenanigans. A member of the same project is bond to know the status of an article conversely making a sub-par review which is unacceptable. Better would be to ask that person to step down.,424609838.21311.21311,User talk:Legolas2186,False,3,disapproval,annoyance,aggresiveness,0.09149814643478262,0.1115538374347826,0.1201244115652174,0.10973839595652175,0.10657606043478261,0.12422644460869565,0.107052238,0.0987956830869565
504,Is there any particular reason why you changed my edit on the [wiki_link] page? The franchise originated in the WHL. The club that played in the WHL is the same franchise that entered the NHL. This is no different then the [wiki_link]. When Barry Van Gerbig was awarded an expansion team for the San Francisco market in 1965 (for the 1967/68 season) he purchased the WHL club that year. He wanted to use that club as his expansion team. He decided it would be better to put the team in Oakland because the arena was brand new versus the venerable Cow Palace in San Francisco. This is why he moved the team from San Francisco to Oakland in 1966/67 (and renamed them the California Seals). He wanted to prepare the club for their transfer into the NHL. When he brought the Seals into the NHL the following year as an expansion team he even kept a chunk of the roster intact. This included Charlie Burns George Swarbrick Gerry Odrowski Tom Thurlby and Ron Harris. Not only is this mentioned in the official NHL publication from 1991 called 'The Official National Hockey League 75th anniversary commemorative book' but its also noted in Brad Kurtzberg's great book 'Shorthanded: The Untold Story of the Seals: Hockey's Most Colorful Team'. Heck in the 1967/68 NHL pre-season the Seals wore their WHL uniforms. I've seen pictures of them playing against the LA Kings with the WHL uniforms. They unveiled a new design prior to the start of the NHL regular season. So the fact is the franchise originated in 1961 in the WHL. To remove that info is to remove established fact.,426724280.6734.6734,User talk:Ravenswing,False,1,none,annoyance,disapproval,0.06660610869411764,0.09360561554117644,0.06046448744117648,0.07469003795294116,0.09835884984705887,0.09868213085294124,0.09303556697647052,0.07926308512941181
505,"Mm looks like you're right, van Gerbig purchased the team in the run up to the expansion just as happened with the Canucks.",426724280.6734.6734,User talk:Ravenswing,False,2,acceptance,none,optimism,0.1022814633076923,0.10208735461538464,0.08003107961538462,0.08317349,0.10589932053846153,0.10966332338461539,0.10309635399999999,0.08299838384615385
506,Alright then I've restored the info. I gave you the two books mentioned above as evidence to support this. Kurtzberg's book is probably the most indepth tome out there on this franchise. And you're right about the Canucks. I think it was the Plexicor company (from Minneapolis) that owned the WHL Canucks. When they were granted an NHL expansion franchise they simply brought their WHL franchise into the league via the 1970 expansion.,426724280.6734.6734,User talk:Ravenswing,False,3,none,acceptance,acceptance,0.07046173479069767,0.0959811858372093,0.07484137120930232,0.07360192079069769,0.09238917239534886,0.0918299346511628,0.11287979818604653,0.0624334868372093
507,I want to create the Archive page in here i new here because i want to help everyone in here you dont like newbie in here please left me alone i just doing my job in her4 from Archive2001,433999391.9236.9236,User talk:Noformation,True,1,amazement,distraction,annoyance,0.06448068577777777,0.1258171408333333,0.0689415515,0.0950029672222222,0.11536850194444444,0.11131761733333335,0.12711075194444443,0.06973856144444444
508,Hi we love newbies at Wikipedia! But you still have to conform to WP policies. Please read over [wiki_link] and other relevant policy pages that have been presented to you. Wikipedia is not an archiving service perhaps blogspot.com might be something that would help you? Thanks!,433999391.9236.9236,User talk:Noformation,True,2,disapproval,acceptance,serenity,0.06175310838461538,0.09768019738461539,0.06575514553846153,0.08497887557692309,0.09091874896153847,0.08341838023076924,0.10556550938461538,0.06377618842307692
509,Can you please help do this acrhice page because im new of this and Why you dont llike newbie in here please leave me alone now,433999391.9236.9236,User talk:Noformation,True,3,aggresiveness,disgust,awe,0.07895738828571428,0.1080863985,0.06930770835714285,0.07530776235714286,0.09578763078571427,0.08210580471428572,0.12751031471428573,0.07722270692857144
510,Preceding [wiki_link] comment added .,433999391.9236.9236,User talk:Noformation,True,4,none,none,none,0.06386129825,0.12214938849999998,0.08063396425,0.129654366,0.09940095674999999,0.12870040024999999,0.06004382425,0.065555802
511,Hi No I cannot help you create an archive page because again WIKIPEDIA IS NOT AN ARCHIVING SERVICE. I'm sorry to yell I get the impression English may not be your main language and I don't know how to make this more clear. I would like to help you but I cannot help you create an archive of this page and if you keep removing the speedy deletion template you're going to get blocked. Please try to understand that wikipedia is not a blog or a host of original ideas or research.,433999391.9236.9236,User talk:Noformation,True,5,disapproval,disapproval,annoyance,0.0674918218888889,0.14969017335185184,0.08405806746296297,0.10429042985185184,0.11012716162962961,0.12771693705555553,0.13724299044444443,0.08975278887037037
512,YOU ARE VERY RUDE IDIOT IN HERE BECAUSE YOU DIDNT HELP ME> YOU ARE IDIOT YOU HATE NEWBIE IN HERE,433999391.9236.9236,User talk:Noformation,True,6,rage,rage,rage,0.08673498195000001,0.1223403268,0.06793459005,0.0895636958,0.1259842183,0.05936545210000001,0.0822937918,0.06578294325
513,Hey it looks like Singapore's S-70Bs are not yet in service. Aviation Week's source book did not list any in Jan. 2011. Is that still the case? I'll keep an eye for media reports to update. - : Look: [external_link]. GPS app was the only military use I could thin of before reading the article. Maybe some military specific apps will also be added.,436369509.11559.11559,User talk:Dave1185,False,1,interest,surprise,interest,0.08957867756097561,0.10186486195121952,0.08116548063414636,0.09001557519512193,0.10120984551219513,0.09487948053658538,0.10022587797560975,0.07276751763414634
514,Three of them are already in service you need to look to [wiki_link] for the [external_link]. I'm in the middle of major revamp for a certain article ttyl.,436369509.11559.11559,User talk:Dave1185,False,2,none,serenity,none,0.08718847957142857,0.096684895,0.090672722,0.09342126514285716,0.12762430907142858,0.09934357057142858,0.0939977585,0.09678128607142857
515,OK the entry has been updated with that link. Thanks.,436369509.11559.11559,User talk:Dave1185,False,3,acceptance,joy,joy,0.1042525014,0.1297628006,0.08910901060000001,0.1288866456,0.164880527,0.127355358,0.13253426799999998,0.1232188894
516,Does anyone know if the tribunal gave any reason for denying him leave to go to Russia for medical treatment? Don't get me wrong I think they made the right decision here. But what I'm wondering is whether a official reason was given since it isn't explaiend very well in at the moment?,43745232.30298.30298,Talk:Slobodan Milosevic,False,1,interest,none,vigilance,0.08198650751612906,0.11542078767741934,0.10057755154838709,0.10660914783870964,0.10702151883870968,0.11025203322580647,0.12692441551612904,0.08991771535483874
517,The tribunal denied M leave for Russia. Officially they did not believe he will return.,43745232.30298.30298,Talk:Slobodan Milosevic,False,2,none,none,none,0.10231401944444445,0.10644437522222222,0.13747106722222224,0.12190455533333333,0.1184657141111111,0.10507763833333333,0.09654840866666667,0.10066311055555556
518,This is what I would expect and I say right on them but if it's true this is the official reason we should mention it...,43745232.30298.30298,Talk:Slobodan Milosevic,False,3,disapproval,acceptance,disgust,0.08294612225000002,0.09994462325000002,0.09299571916666667,0.09871657891666667,0.10224490141666666,0.08524942658333333,0.11619860833333334,0.07170402016666666
519,"Some of the places you have been placing your messages are completely inappropriate, in particular [wiki_link] and [link]. Please don't do this and I would encourage you to avoid spamming the User Talk pages of lots of people too. If you have an issue that you would like admins to deal with it is better to post a single message to the [wiki_link].",43880543.2151.2151,User talk:Doctorbruno,False,1,disapproval,disgust,annoyance,0.07788433251612903,0.10874787067741935,0.08429327580645161,0.09673771606451612,0.10572920212903225,0.09836251851612905,0.11027732712903227,0.09216130580645161
520,Sorry for my messages. I did not know what to do. I wanted to bring it to the notice of some one high up because this insult was by an administrator. I got your advice. I will do as you say,43880543.2151.2151,User talk:Doctorbruno,False,2,remorse,remorse,remorse,0.07398345623529412,0.14132823970588235,0.11184108552941176,0.14386267711764708,0.13956443358823528,0.13307957535294115,0.16459408029411768,0.09174645235294117
521,Please see my reply at [EXTERNA_LINK],43880543.2151.2151,User talk:Doctorbruno,False,3,none,none,contempt,0.05769437349999999,0.09516916325,0.10932698299999999,0.10684553449999999,0.11385292775,0.07793205125,0.10132842475,0.087850542
522,I think the Examples section is pretty clearly OR and if no sources have been found for nearly 2 years then it should be removed. If nobody objects I'll remove it.,442499415.33980.33980,Talk:Wedge strategy,False,1,annoyance,anticipation,annoyance,0.08619534668421053,0.10301922157894736,0.08503829068421054,0.08773064642105265,0.10495346478947369,0.12472862647368418,0.11448543578947366,0.13595423142105265
523,The articles linked in that section make reference that they are wedge strategies so I think it's valid. They are cited as well.,442499415.33980.33980,Talk:Wedge strategy,False,2,serenity,serenity,disapproval,0.08407693614285715,0.111943919,0.08993071257142858,0.10004428135714286,0.13259473364285715,0.10444874614285714,0.09155725742857143,0.07111769942857142
524,Unless they're mentioned in RS's themselves as wedge strategies they can't be plonked into the article in that way perhaps it is more appropriate that they go into the See Also section rather than being presented as a block of links.,442499415.33980.33980,Talk:Wedge strategy,False,3,serenity,serenity,acceptance,0.07921580105,0.1097094934,0.11432491650000001,0.11057939415,0.10677491415,0.10221008470000001,0.1017924815,0.07539291425
525,SC that's just plain wrong. The technology that led to the expansion of the Indo-European languages is believed to have been horse-drawn chariots used in warfare. The originators were peoples of the steppe and the technology and associated language seems to have spread from the steppes down into the Afghan plateau (per Witzel) and thence into India and Persia. The Medes and Persians seem to have been peoples of the central Iranian plateau speaking Proto-Iranian languages and from 'there' spreading down the Karun valley into the Mesopotamian plains. They didn't 'settle' in Elam they conquered it! You've distorted history to make a nationalist point. I don't think that you'll find ANY historian who would or would have endorsed your version.,45234304.62193.62193,Talk:Khuzestan Province,False,1,annoyance,disgust,disapproval,0.0626913513478261,0.09822880823188407,0.07997710301449272,0.08589942675362318,0.0771168148405797,0.08821832168115942,0.10978130326086954,0.0647535375942029
526,Zora can you provide us with a specific passage from a source that says they were 'conquered'? I'd be interested in that. Thanx.,45234304.62193.62193,Talk:Khuzestan Province,False,2,serenity,anticipation,acceptance,0.07803472325000001,0.08555659049999999,0.09279216941666667,0.08828635208333335,0.08114409366666665,0.08476371108333332,0.09161699958333334,0.06447202708333333
527,Firstly they did settle because waves of Aryans were observed into the pre-Indo-European societies there. Then other waves came and settled before the third overran the area.,45234304.62193.62193,Talk:Khuzestan Province,False,3,acceptance,serenity,none,0.13070039914285717,0.11031901235714284,0.07373694678571428,0.09213638864285716,0.09552794221428572,0.11953942057142855,0.08059889314285715,0.08315528335714285
528,Requests have to be made [wiki_link] and the policy is written down [wiki_link].,454407975.1232.1232,User talk:Alexandria,False,1,none,none,none,0.057840295166666666,0.0622928885,0.06775946050000001,0.06849490000000001,0.06600541983333334,0.052833249500000005,0.0755929345,0.049180852
529,The question is more or less what template would I use if one exists.,454407975.1232.1232,User talk:Alexandria,False,2,none,none,interest,0.07370041922222223,0.12893853566666666,0.08591853722222223,0.10512968944444445,0.10413046477777778,0.08936408811111113,0.12496881766666663,0.0656272261111111
530,Just use text. I'll do the rest.,454407975.1232.1232,User talk:Alexandria,False,3,none,none,acceptance,0.09528332616666667,0.118558752,0.0928729115,0.10727812566666667,0.1076362145,0.10377420266666665,0.11790501349999999,0.09002478716666666
531,Assalamo alikum . The article is in need of attention . I have added some useful links whenever you get time plz take a look at it . See also [wiki_link] to get an idea of what can more be done with the article . Thanks .,47138769.27099.27099,User talk:Tariqabjotu,False,1,none,none,submission,0.05710481404166668,0.10855580466666666,0.06956342583333334,0.085827862875,0.10130810833333331,0.11850130070833335,0.14071851004166666,0.06842017387499999
532,I did a bit of editing as requested. [wiki_link],47138769.27099.27099,User talk:Tariqabjotu,False,2,none,none,serenity,0.079056575,0.13177741699999998,0.07915058779999999,0.096019426,0.1356651516,0.0976139926,0.10895284220000001,0.07176400819999999
533,Thanks . A question waiting for you here . What do you say .,47138769.27099.27099,User talk:Tariqabjotu,False,3,interest,optimism,interest,0.07523972483333334,0.12052173133333333,0.1011572505,0.1109621765,0.11320901516666666,0.10925432016666665,0.11312797816666668,0.08986113699999998
534,[wiki_link] has 'Avoid linking the names of major geographic features and locations languages religions and common professions.' Are we seriously catering for a readership which is unfamiliar with Ireland so that we need to link [wiki_link]?,493315982.2826.2826,Talk:Eoin Colfer,True,1,aggresiveness,annoyance,pensiveness,0.08816505161904763,0.09243328390476191,0.06625332895238094,0.07246601414285714,0.09560225514285714,0.08510788671428571,0.09738936609523809,0.0692494800952381
535,[wiki_link] from [wiki_link] 'When referring to places and settlements in the Republic of Ireland in the introduction to articles (and in elements such as info boxes) use [[Republic of Ireland|Ireland]] not [[Ireland]] or [[Republic of Ireland]] ' both are valid forms of MOS. Ireland the article is about the island. People are of states the wikilink brings the reader to the state someone would be from Haiti not Hispaniola. 'Are we seriously catering for a readership which is unfamiliar with Ireland' well yes the aim is to cater for many different levels of understanding and knowledge not assume otherwise. I think from reading your comment you didnt know the difference between the name of the country and the name of the article of the country?,493315982.2826.2826,Talk:Eoin Colfer,True,2,aggresiveness,disapproval,pensiveness,0.092659316203125,0.10279149109375005,0.11616355740625003,0.09089784398437502,0.09652955734374999,0.11465753890625002,0.13181457704687505,0.09823611787500001
536,Please link me to a project-wide consensus that 'people are of states' and that Ireland should be an exception to our project-wide guidance on overlinking. Please show evidence that there is an encyclopedic benefit in pipe-linking the name of a country on every occasion it appears in an article on a novelist.,493315982.2826.2826,Talk:Eoin Colfer,True,3,disapproval,interest,annoyance,0.07769441295833332,0.10316562275,0.09498465625000001,0.10214903345833333,0.10350029079166666,0.08652353641666667,0.10623474650000002,0.11741436741666668
537,So people are from landmasses? I think you will find a state or country on every bio. And if you took the time to read the guideline you would know its not everytime. In the lead and infobox (and common sense should indicate the rest).,493315982.2826.2826,Talk:Eoin Colfer,True,4,aggresiveness,disapproval,annoyance,0.08245200151999998,0.11045097816,0.08001202599999999,0.09875361955999999,0.09151664071999999,0.10393608207999999,0.11349099244,0.07938765939999999
538,"Common sense ah yes. To me common sense would point out that [wiki_link] has a link to [wiki_link] for those curious about the political status of this novelist's birthplace. And [wiki_link] embodies this project-wide 'common sense'. It's an interesting contention that there should be a link to 'a state or country on every bio', can you point me to a discussion where this supposed practice is discussed? Because I know that the opposite is true and that whenever this is discussed thoughtful and experienced editors agree to avoid this type of overlinking.",493315982.2826.2826,Talk:Eoin Colfer,True,5,disapproval,disapproval,interest,0.07070447106,0.10971973116000001,0.0691674996,0.09960289000000003,0.09339175551999998,0.09092541531999998,0.11673958844,0.06974864859999999
539,John dont misqoute me again doing so you are being a [wiki_link] where did I say 'link to a state or country'? Again failure to read on your part. You can try to talk down all you like John but you can either discuss it here or at IMOS.,493315982.2826.2826,Talk:Eoin Colfer,True,6,aggresiveness,annoyance,disgust,0.07513672685714286,0.09244167547619046,0.07847350423809525,0.09802142876190476,0.09183176576190476,0.0949817388095238,0.10324043599999999,0.08015843847619047
540,You have been blocked for three hours for incivility. We cannot tolerate these types of edits,51451175.46444.46444,User talk:SPUI,False,1,serenity,contempt,contempt,0.06198166088888889,0.07852756944444444,0.06740243433333332,0.06593953455555557,0.10521312044444443,0.10584081977777778,0.08344198644444444,0.09831954066666668
541,On the contrary the edits you should not tolerate are the other side preaching their incorrect disambiguation. ([wiki_link]),51451175.46444.46444,User talk:SPUI,False,2,annoyance,none,contempt,0.06851315144444443,0.10709565366666667,0.107047184,0.12751109433333335,0.11385773399999999,0.080133963,0.10816539055555555,0.06545360655555556
542,I have unblocked you to allow you to reply to your RFAr.,51451175.46444.46444,User talk:SPUI,False,3,none,none,none,0.047674761600000004,0.1337742732,0.0877263048,0.086795493,0.18207204,0.0986813288,0.09717313459999999,0.066102664
543,I'd like to see references for that 29000 claim for Greece. According to the 2001 census there are 23066 Romanian immigrants in Greece and 5898 from the Republic of Moldova (of course it's a question of doubt whether they are all ethnically Romanian and espouse a Romanian national identity - there may be ethnic Hungarians or Russians - not to mention ethnic Moldovans p).,57380278.34706.34706,Talk:Romanians,True,1,aggresiveness,none,none,0.09219974405555555,0.09687219502777776,0.08263959905555555,0.09167032308333332,0.08557177138888888,0.09603729916666667,0.09579623458333335,0.081435056
544,Be pule verde dace nu istii nu te bega!!!,57380278.34706.34706,Talk:Romanians,True,2,aggresiveness,none,anger,0.045150901,0.12760349477777777,0.04861386666666667,0.05822362377777779,0.06038953777777778,0.1990234071111111,0.07074478000000001,0.05691705444444444
545,'ETHNIC MOLDOVANS' are the same thing as ETHNIC ROMANIANS stupid fuckhead!,57380278.34706.34706,Talk:Romanians,True,3,aggresiveness,rage,rage,0.030084336714285714,0.09746553614285713,0.09082553214285714,0.07152626442857143,0.06297434242857143,0.066241279,0.08322616185714285,0.06908511885714286
546,Hi. The common thought advocating the use of spoilers is for 'courtesty for the reader'. As a user that has been present on the project for a extended amount of time has been any complaints issued from readers to the foundation concerning this or any archived requests on the mailing list. I'm concerned because I'm not able to verify if the original creation and implementation was a reply to comments or a dire need. I'm convinced it was more of a assumption lacking any basis of fact of previous edvidence. You may wish to see comments on my talkpage for clarification.,59797248.10412.10412,User talk:Kelly Martin,False,1,serenity,pensiveness,remorse,0.09124318688461538,0.11717240086538463,0.10665307530769234,0.1153720813846154,0.11748136115384616,0.10322492374999997,0.10914769034615382,0.08585912659615386
547,I don't have any information on the origin of the practice of the use of spoiler tags. However I am not inclined to support your crusade against them as I believe they serve a legitimate and valuable purpose. Please discontinue your crusade. Thank you.,59797248.10412.10412,User talk:Kelly Martin,False,2,disgust,disapproval,contempt,0.115472021,0.12207782745454546,0.10650918804545456,0.12614209672727272,0.12142819290909092,0.12096074681818182,0.17269919286363636,0.11471073436363635
548,No problem Kelly. I just wanted information of anything I could have overlooked. Thank you for your response.,59797248.10412.10412,User talk:Kelly Martin,False,3,submission,acceptance,acceptance,0.07570809716666667,0.11458882224999999,0.07952608691666667,0.101444571,0.12414091408333333,0.11563726125000001,0.14279316991666666,0.07949441074999998
549,I replaced some of these which had been removed from this article and added a couple more. These prevented things like ' John XXII' and '2 November' breaking at their spaces at the end of lines. I understand these uses are recommended on [wiki_link]. Another editor disagreed and kept reverting my edits. I can understand people not thinking this is absolutely necessary and may not wish to spend time on it when editing but why remove what is only a (small) improvement? With the use of smaller screens now on tablets and smartphones there is far more likelihood of lines breaking at confusing places so more NBSPs in these appropriate places are becoming even more useful. I welcome discussion and await some form of consensus.,623925770.1777.0,Talk:William Cragh,True,1,annoyance,disapproval,anticipation,0.09498733189552241,0.12397582674626867,0.09667610994029854,0.1067253166567164,0.11791454102985077,0.12462720197014923,0.12733382755223882,0.10328223238805971
550,Because it wasn't an improvement at all?,623925770.1777.0,Talk:William Cragh,True,2,aggresiveness,contempt,annoyance,0.0481695135,0.0553907545,0.0491691545,0.06312528099999999,0.052310815,0.1030665475,0.0695858685,0.0591820655
551,The point you seem to have missed Eric is that I was replacing the NBSPs that were in the article when it was FA reviewed but Ohconfucius arbitrarily removed on 1 Sep. I did add acouple of extras to help for the reasons above. What is your problem with that?,623925770.1777.0,Talk:William Cragh,True,3,serenity,acceptance,disapproval,0.06623280575000001,0.08921171454166665,0.09970256958333334,0.09312554224999998,0.08415796733333332,0.10546967445833334,0.08675116970833334,0.08368188987499998
552,The point 'you' seem to have missed is that nbsps were unnecessary.,623925770.1777.0,Talk:William Cragh,True,4,aggresiveness,contempt,annoyance,0.05791694614285715,0.07714667257142857,0.059053317714285715,0.06509024871428572,0.08688808571428572,0.09878437471428571,0.07652045342857143,0.05002847242857143
553,Have you read [wiki_link] ? Just because something is not 'necessary' does not mean it is not 'useful' or 'helpful'. What's your problem?,623925770.1777.0,Talk:William Cragh,True,5,annoyance,annoyance,amazement,0.06377224136363636,0.05100467736363636,0.04391851227272727,0.04888990536363636,0.08612800027272728,0.056938088272727276,0.061212118454545446,0.04268191118181818
554,Let's face the facts. You're an incompetent editor determined for whatever reason to add unnecessary clutter to an article that you couldn't have written even in your dreams. Do you understand now?,623925770.1777.0,Talk:William Cragh,True,6,anger,contempt,contempt,0.05838451965,0.11375510999999998,0.08491411690000002,0.08573537935,0.1072518557,0.09649808425,0.1286779751,0.07478295924999999
555,Please stop including disreputable sources for this article. Wikipedia policy is quite clear on this matter blogs and other websites which do not employ editorial oversight of authors' work are not permitted as sources here. Please stop adding blogs.,66813686.23567.23567,Talk:Niger uranium forgeries,False,1,annoyance,annoyance,none,0.10229105308333335,0.13753543583333336,0.12435958625000003,0.1162572384583333,0.11109931483333334,0.11995632641666666,0.11331260870833336,0.0918551030416667
